FunctionName, u1, u2, N1, N2, N, V, D, E, L, T
strlimitcpy,13,8,26,18,44,193.261966602265,9.8344716426225,1900.62933014744,0.101683144386325,105.590518341524
escape_input,22,24,82,56,138,762.251549935868,95.2814437419835,72628.4281724541,0.0104952230017415,4034.91267624745
unfreeze_jobs_list,4,3,4,3,7,19.6514844544032,4.13290208137665,81.217661003744,0.241960728880106,4.51209227798578
scan_troff,49,619,9581,6557,16138,151434.219871946,9763.7921781392,1478572251.48832,0.000102419222137784,82142902.8604623
scan_troff_mandoc,49,622,9655,6603,16258,152665.366889903,9843.17095814168,1502711305.68473,0.000101593277639139,83483961.4269296
print_sig,11,18,30,26,56,272.046935727144,57.2141687060657,15564.939276661,0.0174781880540367,864.718848703391
strftime,46,202,1012,711,1723,13705.0802427966,697.4068689109,9558017.10030141,0.00143388321018639,531000.950016745
expand_char,18,21,60,48,108,570.823439637123,71.3529299546404,40729.9249048945,0.0140148414456941,2262.77360582747
expand_string,14,10,30,20,50,229.248125036058,28.6560156295072,6569.3378540685,0.034896686717685,364.963214114917
read_man_page,18,22,70,53,123,654.597155671146,81.8246444588932,53562.1795265943,0.0122212568916493,2975.67664036635
add_links,31,68,756,575,1331,8823.67366132596,1855.70608291178,16374144.8869511,0.000538878440507617,909674.715941726
strstr,23,18,196,92,288,1542.97497733001,132.904630485972,205068.519211146,0.00752419232003771,11392.6955117303
out_html,21,20,107,62,169,905.426288780456,190.420128419124,172411.390183625,0.00525154566537709,9578.41056575697
change_to_font,18,23,86,47,133,712.554416614205,89.0693020767756,63466.7245795513,0.0112272127061019,3525.9291433084
change_to_size,21,29,121,80,201,1134.41509414472,141.80188676809,160862.200727922,0.0070520923437038,8936.78892932898
scan_escape,31,95,635,376,1011,7054.03000265842,881.753750332302,6219917.40980064,0.00113410348368026,345550.967211146
clear_table,9,13,48,40,88,392.429982440082,82.5319173716575,32387.9988849058,0.0121165245137442,1799.33327138366
scan_expression,39,194,2073,1320,3393,26683.183588812,2298.364333294,61327677.4592612,0.000435092028497853,3407093.19218118
scan_format,28,80,390,225,615,4154.25581383053,267.84758725846,1112707.39658894,0.00373346652189572,61817.0775882743
next_row,14,12,91,64,155,728.568156311869,91.0710195389837,66351.4447989596,0.010980441473722,3686.19137771998
scan_table,35,120,1015,705,1720,12514.9339770717,1564.36674713396,19577946.5563079,0.000639236292788808,1087663.69757266
trans_char,16,10,44,23,67,314.929461115453,27.1265472698224,8542.94891360803,0.0368642566285049,474.608272978224
unescape,19,10,44,30,74,359.49059363944,44.93632420493,16154.1858644047,0.0222537116173443,897.454770244703
fill_words,21,15,149,75,224,1158.06320032308,74.6666666666667,86468.7189574565,0.0133928571428571,4803.81771985869
lookup_abbrev,16,9,32,21,53,246.12437805806,30.7655472572575,7572.15118430838,0.0325038911753504,420.67506579491
add_to_index,19,24,71,52,123,667.430564828358,83.4288206035448,55682.9448583876,0.0119862655706476,3093.49693657709
skip_till_newline,20,9,55,31,86,417.786365580971,52.2232956976214,21818.1809081696,0.019148542554459,1212.12116156498
outputPageHeader,6,10,26,20,46,184,15.8488973371009,2916.19711002656,0.0630958721436783,162.010950557031
outputPageFooter,6,7,16,10,26,96.2114326716684,8.28720173406883,797.323551673897,0.120667992899097,44.295752870772
scan_request,43,280,4166,3032,7198,59998.1397730869,7499.76747163586,449972097.028859,0.000133337467299087,24998449.8349366
flush,3,1,3,1,4,8,1.68247934285722,13.4598347428578,0.594360937770434,0.747768596825431
kill_pid,12,9,31,24,55,241.577458252832,15.5758196482822,3762.76692083653,0.0642020787721618,209.042606713141
_nl_normalize_codeset,21,21,116,65,181,976.009453522956,84.068878418072,82052.0200831102,0.0118950082220323,4558.44556017279
_nl_make_l10nflist,37,61,544,370,914,6045.8447975213,211.916853790633,1281216.40799718,0.00471883185368526,71178.6893331767
_nl_expand_alias,30,27,122,74,196,1143.24644277629,142.905805347036,163376.55361508,0.00699761634995565,9076.47520083778
_nl_explode_name,27,37,365,242,607,3642,127.658120139292,464930.8735473,0.00783342257358067,25829.49297485
_nl_find_language,12,8,29,20,49,211.774476649481,26.4718095811851,5606.05362002018,0.0377760348015933,311.447423334455
history_search_internal,31,23,199,108,307,1766.75046316419,113.912062726332,201254.189581735,0.00877870153578423,11180.7883100964
history_list,4,2,5,2,7,18.0947375050481,2.26184218813101,40.9274406720743,0.442117493982333,2.27374670400413
history_search,9,5,15,9,24,91.3765181293825,7.87074486333869,719.201260696612,0.127052778023325,39.9556255942562
history_search_prefix,9,5,15,9,24,91.3765181293825,7.87074486333869,719.201260696612,0.127052778023325,39.9556255942562
history_search_pos,13,10,39,25,64,289.507965187649,18.666161508267,5404.00243612239,0.0535728783637233,300.222357562355
printenv_builtin,23,27,83,49,132,744.989017050264,93.123627131283,69376.0794406898,0.010738413341549,3854.22663559388
maybe_make_export_env,18,29,99,69,168,933.170927081843,196.255101021265,183139.554564555,0.00509540895903462,10174.4196980308
find_variable,11,6,15,9,24,98.0991081900082,12.262388523751,1202.92937845937,0.0815501807060753,66.8294099144092
print_var_function,8,11,19,15,34,144.429535457082,30.3749637381256,4387.04190222319,0.0329218500019091,243.72455012351
print_var_value,13,16,59,44,103,500.37204249814,62.5465053122675,31296.5226142201,0.0159881034920726,1738.69570079
update_line,45,247,3045,2101,5146,42144.8371799966,1756.03488249986,74007804.2053509,0.000569464769729642,4111544.67807505
space_to_eol,46,298,3911,2733,6644,55984.1030302407,11774.0121095963,659157507.022941,8.49328156529549e-005,36619861.5012745
delete_chars,46,312,4050,2825,6875,58326.2334686918,12266.5853697177,715463722.137791,8.15222794167874e-005,39747984.5632106
insert_some_chars,46,311,3998,2797,6795,57620.1068940777,4963.12586259248,285975842.73134,0.000201485923928927,15887546.8184078
cr,46,315,4110,2878,6988,59369.0349278875,12485.8968589424,741275646.724555,8.00903620538717e-005,41181980.3735864
